233.08188075904496,0,on
440.0,0,on
440.0,0.03260869565217391,off
233.08188075904496,0.043478260869565216,off
246.94165062806206,0.043478260869565216,on
246.94165062806206,0.06521739130434782,off
277.1826309768721,0.06521739130434782,on
277.1826309768721,0.07608695652173914,off
293.6647679174076,0.07608695652173914,on
622.2539674441618,0.07608695652173914,on
932.3275230361799,0.07608695652173914,on
2217.4610478149766,0.07608695652173914,on
293.6647679174076,0.08695652173913043,off
311.1269837220809,0.08695652173913043,on
622.2539674441618,0.10869565217391304,off
659.2551138257398,0.10869565217391304,on
1975.533205024496,0.10869565217391304,on
311.1269837220809,0.11956521739130435,off
329.6275569128699,0.11956521739130435,on
932.3275230361799,0.11956521739130435,off
987.7666025122483,0.11956521739130435,on
1244.5079348883237,0.13043478260869565,on
311.1269837220809,0.14130434782608695,on
329.6275569128699,0.14130434782608695,off
622.2539674441618,0.14130434782608695,on
659.2551138257398,0.14130434782608695,off
932.3275230361799,0.14130434782608695,on
987.7666025122483,0.14130434782608695,off
1975.533205024496,0.14130434782608695,off
311.1269837220809,0.16304347826086957,off
587.3295358348151,0.16304347826086957,on
622.2539674441618,0.16304347826086957,off
932.3275230361799,0.16304347826086957,off
1244.5079348883237,0.16304347826086957,off
2217.4610478149766,0.16304347826086957,off
233.08188075904496,0.18478260869565216,on
587.3295358348151,0.19565217391304346,off
184.9972113558172,0.20652173913043476,on
233.08188075904496,0.20652173913043476,off
622.2539674441618,0.20652173913043476,on
184.9972113558172,0.21739130434782605,off
622.2539674441618,0.23913043478260865,off
92.4986056779086,0.24999999999999994,on
146.8323839587038,0.26086956521739124,on
69.29565774421802,0.27173913043478254,on
92.4986056779086,0.27173913043478254,off
146.8323839587038,0.28260869565217384,off
261.6255653005986,0.28260869565217384,on
69.29565774421802,0.29347826086956513,off
329.6275569128699,0.29347826086956513,on
146.8323839587038,0.30434782608695643,on
207.65234878997256,0.30434782608695643,on
261.6255653005986,0.30434782608695643,off
440.0,0.30434782608695643,on
2349.31814333926,0.3152173913043477,on
2489.0158697766474,0.3152173913043477,on
116.54094037952248,0.326086956521739,on
146.8323839587038,0.326086956521739,off
207.65234878997256,0.326086956521739,off
440.0,0.326086956521739,off
554.3652619537442,0.326086956521739,on
207.65234878997256,0.3369565217391303,on
311.1269837220809,0.3369565217391303,on
329.6275569128699,0.3369565217391303,off
349.2282314330039,0.3369565217391303,on
116.54094037952248,0.3478260869565216,off
130.8127826502993,0.3478260869565216,on
311.1269837220809,0.3586956521739129,off
349.2282314330039,0.3586956521739129,off
554.3652619537442,0.3586956521739129,off
130.8127826502993,0.3695652173913042,off
164.81377845643496,0.3695652173913042,on
207.65234878997256,0.3695652173913042,off
2349.31814333926,0.3695652173913042,off
2489.0158697766474,0.3695652173913042,off
164.81377845643496,0.3913043478260868,off
92.4986056779086,0.44565217391304335,on
92.4986056779086,0.46739130434782594,off
1479.9776908465376,0.5543478260869563,on
246.94165062806206,0.5978260869565215,on
493.8833012561241,0.5978260869565215,on
739.9888454232688,0.5978260869565215,on
1244.5079348883237,0.6086956521739129,on
1661.2187903197805,0.6304347826086955,on
466.1637615180899,0.6413043478260868,on
493.8833012561241,0.6413043478260868,off
1174.6590716696303,0.6413043478260868,on
1244.5079348883237,0.6413043478260868,off
1396.9129257320155,0.6413043478260868,on
1479.9776908465376,0.6413043478260868,off
233.08188075904496,0.6521739130434782,on
246.94165062806206,0.6521739130434782,off
698.4564628660078,0.6521739130434782,on
739.9888454232688,0.6521739130434782,off
466.1637615180899,0.6630434782608695,off
493.8833012561241,0.6630434782608695,on
739.9888454232688,0.6630434782608695,on
1396.9129257320155,0.6630434782608695,off
1661.2187903197805,0.6630434782608695,off
233.08188075904496,0.6739130434782609,off
246.94165062806206,0.6739130434782609,on
698.4564628660078,0.6739130434782609,off
1174.6590716696303,0.6739130434782609,off
1244.5079348883237,0.6739130434782609,on
1760.0,0.6739130434782609,on
246.94165062806206,0.7065217391304348,off
261.6255653005986,0.7065217391304348,on
493.8833012561241,0.7065217391304348,off
523.2511306011972,0.7065217391304348,on
739.9888454232688,0.7065217391304348,off
1244.5079348883237,0.7065217391304348,off
1318.5102276514797,0.7065217391304348,on
830.6093951598903,0.7173913043478262,on
1108.7305239074883,0.7173913043478262,on
1567.981743926997,0.7173913043478262,on
1760.0,0.7173913043478262,off
261.6255653005986,0.7282608695652175,off
277.1826309768721,0.7282608695652175,on
523.2511306011972,0.7282608695652175,off
261.6255653005986,0.7391304347826089,on
277.1826309768721,0.7391304347826089,off
1318.5102276514797,0.7391304347826089,off
493.8833012561241,0.7500000000000002,on
830.6093951598903,0.7500000000000002,off
1108.7305239074883,0.7500000000000002,off
261.6255653005986,0.7608695652173916,off
493.8833012561241,0.7717391304347829,off
73.41619197935188,0.7826086956521743,on
138.59131548843604,0.8043478260869569,on
